timestamp,out.electricity.clothes_dryer,out.electricity.clothes_washer,out.electricity.dishwasher,out.electricity.freezer,out.electricity.hot_water,out.electricity.hot_water_solar_th,out.electricity.mech_vent,out.electricity.permanent_spa_heat,out.electricity.permanent_spa_pump,out.electricity.plug_loads,out.electricity.pool_heater,out.electricity.pool_pump,out.electricity.range_oven,out.electricity.refrigerator,out.electricity.television,out.electricity,out.electricity.well_pump,out.natural_gas.clothes_dryer,out.natural_gas.fireplace,out.natural_gas.grill,out.natural_gas.hot_water,out.natural_gas.permanent_spa_heat,out.natural_gas.pool_heater,out.natural_gas.range_oven,out.natural_gas,out.propane.clothes_dryer,out.propane.hot_water,out.propane.range_oven,out.propane,out
2018-01-03 01:00:00,438068.99,8387.2464,36581.9253,1098063.58,1091376.54,0.0,43894.642,58979.533,80801.523,5913865.3,3799.748,50950.596,82962.289,1370387.73,333375.951,10756785.5487,145289.95500000002,83985.9,126232.758,4395.1503,2526447.66,34839.12669999999,22159.9588,68618.952,2866679.5058000004,10036.7747,223702.011,9889.4204,243628.2061,13867093.2606
2018-01-03 02:00:00,190235.661,4688.04684,20556.2738,1070345.24,1009422.72,0.0,41810.381,57815.954,79326.63,5857873.2,3799.748,50950.596,47760.4975,1364514.84,248422.787,10143568.26314,96045.688,33825.3794,81182.962,1968.45809,2369700.2,34401.788,22159.9588,45172.341,2588411.08729,4666.92486,215679.694,7083.5941,227430.21296,12959409.56339
2018-01-03 03:00:00,105199.657,2410.49791,10865.5237,1042641.78,1121586.1,0.0,40825.873,59856.294,82028.73,5838028.2,4473.9089,60265.014,58515.683000000005,1328393.27,232310.778,10061559.63451,74158.325,21183.0664,61730.631,2282.68533,2453964.6,35410.25199999999,26165.8777,56580.715,2657317.82743,132.43208,218771.939,9803.6187,228707.98978,12947585.45172
2018-01-03 04:00:00,76698.45749999999,6440.0226,13367.8629,1014950.18,1832679.05,0.0,42622.569,84004.00099999999,114908.31,5859538.9,7671.067299999999,104042.977,189731.463,1247608.94,235692.929,10899148.5053,69191.776,14516.4104,56204.968,6636.1255,3033059.96,49241.903,45058.66,150194.9,3354912.9269000003,265.903915,280544.245,38239.699,319049.847915,14573111.280115
2018-01-03 05:00:00,184595.437,16568.264900000002,23483.7814,999428.19,3256156.1,0.0,45252.376,123961.134,169612.095,5944554.8,14484.109,196492.074,427551.4,1213700.05,268658.184,12959268.685299998,74770.69,31470.4693,59941.568,13802.8247,4532465.35,72757.152,85088.475,363294.854,5158820.693,1521.376544,428495.68,77485.69099999999,507502.747544,18625592.125844
2018-01-03 06:00:00,454240.28,37282.3173,67779.522,1020878.36,5694110.8,0.0,51166.154,133851.573,183600.924,6205018.5,25771.679,349194.89,1018492.02,1316036.89,401135.335,17056886.981300004,98327.737,69777.557,77133.818,30377.0528,7107082.3,79516.144,151284.475,813317.18,8328488.5268,3880.78677,692972.3300000001,153163.146,850016.26277,26235391.77087
2018-01-03 07:00:00,982394.5,70362.648,155000.45500000002,1070473.13,7118087.1,0.0,57626.449,90726.48,124938.598,6601489.5,44055.942,596636.2000000001,1482768.24,1487226.19,623139.58,20634212.046,129287.034,148776.434,101935.827,54967.532,8732936.2,54930.817,258533.522,1207915.66,10559995.992,10568.304,864694.37,229821.73,1105084.404,32299292.442
2018-01-03 08:00:00,1655373.16,94083.436,254812.259,1113698.86,6871163.5,0.0,54566.26,59078.275,81166.814,6829287.3,81043.85399999999,1099230.2999999998,1382068.31,1662363.23,794901.39,22175449.175,142612.227,251759.452,114949.758,67243.664,8558049.8,35382.568100000004,476042.46,1114363.72,10617791.4221,17474.475899999998,854075.66,230599.55,1102149.6859,33895390.283
2018-01-03 09:00:00,2191414.32,109649.43,277856.735,1132107.13,6086620.2,60.936878,46350.212,47592.082,65332.053,6873804.1,127661.628,1725529.83,1049499.15,1651431.95,918255.93,22445080.991878003,141915.305,337949.55,115380.578,66089.515,7699914.9,28386.903700000003,748240.5,841803.29,9837765.2367,26403.0532,763764.5700000001,155521.337,945688.9602,33228535.188778
2018-01-03 10:00:00,2441060.46,110689.561,233840.472,1122853.43,5321929.8,119.842527,39784.221,38504.872,52885.344,6855033.5,153898.06,2068677.37,823441.09,1528649.78,1014618.06,21948798.007527,142812.145,372597.56,115608.868,66015.32999999999,6920985.8,23017.0665,898900.09,651414.64,9048539.3545,40236.023,706086.03,126248.621,872570.674,31869908.036027003
